STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Báo chí 7320101,25.5,,,
2.0,Bảo tàng học 7320305,15.0,,,
3.0,Báo chí 7320101,24.5,,,
4.0,Bảo tàng học 7320305,16.0,,,
5.0,"Du lịch - Lữ hành, Hướng dẫn du lịch 7810101B",25.5,,,
6.0,Du lịch - Văn hóa du lịch 7810101A,25.5,,,
7.0,Du lịch - Hướng dẫn du lịch quốc tế 7810101C,30.25,,,
8.0,"Du lịch - Lữ hành, Hướng dẫn du lịch 7810101B",26.5,,,
9.0,Du lịch - Văn hóa du lịch 7810101A,24.5,,,
10.0,Kinh doanh xuất bản phẩm 7320402,15.0,,,
11.0,Kinh doanh xuất bản phẩm 7320402,16.0,,,
12.0,Ngành Luật 7380101,26.25,,,
13.0,Ngành Luật 7380101,25.25,,,
14.0,Ngôn ngữ Anh 7220201,31.75,,,
15.0,Quản lý nhà nước về gia đình 7229042B,15.0,,,
16.0,Quản lý di sản văn hoá 7229042C,20.0,,,
17.0,"Quản lý văn hóa, chuyên ngành (1) Quản lý hoạt động Văn hóa Xã hội 7229042A",20.75,,,
18.0,Quản lý thông tin 7320205,23.5,,,
19.0,Quản trị dịch vụ du lịch và lữ hành 7810103,26.5,,,
20.0,Quản lý di sản văn hoá 7229042C,21.0,,,
21.0,Quản lý văn hoá - Tổ chức sự kiện văn hoá 7229042E,24.75,,,
22.0,Quản lý thông tin 7320205,24.5,,,
23.0,Quản trị dịch vụ du lịch và lữ hành 7810103,27.5,,,
24.0,Quản lý nhà nước về gia đình 7229042B,16.0,,,
25.0,"Quản lý văn hóa, chuyên ngành (1) Quản lý hoạt động Văn hóa Xã hội 7229042A",19.75,,,
26.0,Thông tin - thư viện 7320201,17.0,,,
27.0,Thông tin - thư viện 7320201,18.0,,,
28.0,"Văn hóa học, chuyên ngành Truyền thông Văn hóa 7229040C",24.0,,,
29.0,Văn hoá các dân tộc thiểu số Việt Nam - Tổ chức và Quản lý văn hoá vùng dân tộc thiểu số 7220112A,15.0,,,
30.0,"Văn hóa học, chuyên ngành Văn hóa Việt Nam 7229040A",22.0,,,
31.0,Văn hoá các dân tộc thiểu số Việt Nam - Tổ chức và Quản lý Du lịch vùng dân tộc thiểu số 7220112B,19.25,,,
32.0,"Văn hóa học, chuyên ngành Truyền thông Văn hóa 7229040C",23.0,,,
33.0,Văn hoá các dân tộc thiểu số Việt Nam - Tổ chức và Quản lý Du lịch vùng dân tộc thiểu số 7220112B,20.25,,,
34.0,Văn hoá học - Văn hoá truyền thông 7229040B,24.25,,,
35.0,Văn hoá các dân tộc thiểu số Việt Nam - Tổ chức và Quản lý văn hoá vùng dân tộc thiểu số 7220112A,16.0,,,
36.0,Văn hoá học - Văn hoá truyền thông 7229040B,25.25,,,
37.0,"Văn hóa học, chuyên ngành Văn hóa Việt Nam 7229040A",23.0,,,
