STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Biến đổi khí hậu và phát triển bền vững 7440298,16.0,,,
2.0,Cấp thoát nước 7110104,17.75,,,
3.0,Công nghệ kỹ thuật Môi trường 7510406,19.25,,,
4.0,Công nghệ thông tin 7480201,25.7,,,
5.0,Địa chất học 7440201,17.5,,,
6.0,Hệ thống thông tin 7480104,17.25,,,
7.0,Khí tượng và khí hậu học 7440221,22.5,,,
8.0,Kinh tế tài nguyên thiên nhiên 7850102,17.5,,,
9.0,Kỹ thuật trắc địa – bản đồ 7520503,16.5,,,
10.0,Kỹ thuật tài nguyên nước 7580212,17.0,,,
11.0,Quản lý tài nguyên và môi trường biển đảo* 7850197,15.0,,,
12.0,Quản lý tài nguyên và môi trường 7850101,18.25,,,
13.0,Quản trị doanh nghiệp 7340101,19.25,,,
14.0,Quản lý đất đai 7850103,18.5,,,
15.0,Thủy văn học 7440224,21.6,,,
