STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Cấp thoát nước TLS05,15.0,,,
2.0,Kế toán TLS04,,,,
3.0,Kỹ thuật công trình xây dựng TLS01,16.0,,,
4.0,Kỹ thuật tài nguyên nước TLS02,15.0,,,
