STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,15.0,"A00, A01, D01, D10",,
2.0,Công nghệ kỹ thuật ô tô 7510205,15.0,"A00, A01, D01, D10",,
3.0,Điều dưỡng 7720301,19.0,"A00, A02, B00",,
4.0,Kế toán 7340301,16.0,"A00, A01, A07, D01",,
5.0,Logistics và Quản lý chuỗi cung ứng 7510605,16.0,"A00, A01, A07, D01",,
6.0,Luật kinh tế 7380107,15.5,"A00, A01",,
7.0,Ngôn ngữ Hàn Quốc 7220210,16.5,"C00, D01, D09",,
8.0,Ngôn ngữ Anh 7220201,16.0,"C00, D01, D09, D10",,
9.0,Ngôn ngữ Trung Quốc 7220204,16.5,"C00, D01, D09, D10",,
10.0,Quản trị dịch vụ du lịch và lữ hành 7810103,16.0,"A07, C00, D01, D14",,
11.0,Quản trị Kinh doanh 7340101,16.0,"A00, A01, A07, D01",,
12.0,Tài chính – Ngân hàng 7340201,15.0,"A00, A01",,
13.0,Thương mại điện tử 7340122,16.0,"A00, A01",,
14.0,Truyền thông đa phương tiện 7320104,15.0,"A00, C00, D01, D14",,
