STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chăn nuôi 7620105,15.0,,,
2.0,Giáo dục Công dân C140204,12.0,,,
3.0,Giáo dục Mầm non 7140201,15.0,,,
4.0,Giáo dục Mầm non C140201,12.0,,,
5.0,Giáo dục Tiểu học 7140202,15.0,,,
6.0,Giáo dục Tiểu học C140202,12.0,,,
7.0,Kế toán 7340301,15.0,,,
8.0,Kế toán C340301,12.0,,,
9.0,Khoa học thư viện C320202,12.0,,,
10.0,Khoa học cây trồng 7620110,15.0,,,
11.0,Khoa học môi trường 7440301,15.0,,,
12.0,Khoa học cây trồng C620110,12.0,,,
13.0,Kinh tế nông nghiệp 7620115,15.0,,,
14.0,Ngành Quản lý văn hoá C220342,12.0,,,
15.0,Quản lý đất đai 7850103,15.0,,,
16.0,Quản lí đất đai C850103,12.0,,,
17.0,Quản trị văn phòng C340406,12.0,,,
18.0,Sư phạm Lịch sử (Địa lý) C140218,12.0,,,
19.0,Sư phạm Tin học C140210,12.0,,,
20.0,Sư phạm Hóa học C140212,12.0,,,
21.0,Sư phạm Địa lý (Lịch sử) C140219,12.0,,,
22.0,Sư phạm Vật lý (Hóa học) C140211,12.0,,,
23.0,Sư phạm Ngữ văn (Văn -Sử) C140217,12.0,,,
24.0,Sư phạm Toán học (Toán - Tin) C140209,12.0,,,
25.0,Sư phạm Sinh học C140213,12.0,,,
26.0,Sư phạm kĩ thuật nông nghiệp C140215,12.0,,,
27.0,Tiếng Anh C220201,12.0,,,
28.0,Văn học 7220330,15.0,,,
29.0,Vật lý học 7440102,15.0,,,
