STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Cơ kỹ thuật CN4,26.2,,,
2.0,Công nghệ kỹ thuật xây dựng CN5,24.5,,,
3.0,Công nghệ nông nghiệp* CN10,23.55,,,
4.0,Công nghệ Hàng không vũ trụ CN7,25.5,,,
5.0,Công nghệ Thông tin CN1,28.75,,,
6.0,Công nghệ kỹ thuật điện tử - viễn thông CN9,26.55,,,"1.A00-Toán, Lý, Hoá (Toán, Lý nhân hệ số 2). 2.A01-Toán, tiếng Anh, Lý (Toán, Anh nhân hệ số 2)"
7.0,Công nghệ kỹ thuật cơ điện tử CN6,25.9,,,"1.A00-Toán, Lý, Hoá (Toán, Lý nhân hệ số 2). 2.A01-Toán, tiếng Anh, Lý (Toán, Anh nhân hệ số 2)"
8.0,Khoa học máy tính CN8,27.9,,,"1.A00-Toán, Lý, Hoá (Toán, Lý nhân hệ số 2). 2.A01-Toán, tiếng Anh, Lý (Toán, Anh nhân hệ số 2)"
9.0,Kỹ thuật điều khiển và tự động hóa CN11,27.75,,,
10.0,Máy tính và Robot CN2,27.65,,,
11.0,Vật lý kỹ thuật CN3,25.4,,,
