STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Cơ kĩ thuật 7520101,87.0,,,
2.0,Công nghệ Thông tin định hướng thị trường Nhật Bản 7480201NB,,,,
3.0,Công nghệ kỹ thuật Xây dựng-Giao thông QHITD2,,,,
4.0,"Công nghệ kỹ thuật điện tử, truyền thông (CLC) 7510302CLC",125.0,,,
5.0,Công nghệ thông tin 7480201,103.0,,,
6.0,Công nghệ kỹ thuật cơ điện tử 7510203,94.0,,,
7.0,Điện tử - viễn thông 7510302,95.0,,,
8.0,Hệ thống thông tin 7480104,98.0,,,
9.0,Khoa học Máy tính (CLC) 7480101CLC,125.0,,,
10.0,Khoa học máy tính 7480101,98.0,,,
11.0,Kỹ thuật Máy tính 7520214,,,,
12.0,Kỹ thuật năng lượng QHITD1,81.0,,,
13.0,Mạng máy tính và truyền thông dữ liệu 7480102,98.0,,,
14.0,Vật lý kỹ thuật 7520401,87.0,,,
