STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công tác xã hội 7760101,14.0,,,
2.0,ĐH Nuôi trồng thủy sản 7620301,14.0,,,
3.0,Du lịch 7310630,17.0,,,
4.0,Giáo dục Tiểu học 51140202,17.5,,,
5.0,Giáo dục Thể chất 51140206,,,,
6.0,Giáo dục Tiểu học 7140202,19.5,,,
7.0,Giáo dục Mầm non 7140201,21.0,,,Môn Năng khiếu hệ số 2
8.0,Giáo dục Mầm non 51140201,19.0,,,Môn Năng khiếu hệ số 2
9.0,Giáo dục Thể chất 7140206,22.0,,,Môn Năng khiếu hệ số 2
10.0,Giáo dục Chính trị 7140205,18.0,,,
11.0,Kế toán 7340301,14.0,,,
12.0,Khoa học môi trường 7440301,14.0,,,
13.0,Khoa học máy tính 7480101,14.0,,,
14.0,Ngôn ngữ Trung Quốc 7220204,18.0,,,
15.0,Ngôn ngữ Anh 7220201,14.0,,,Môn Tiếng Anh hệ số 2
16.0,Nông học 7620109,14.0,,,
17.0,Quản lý văn hoá 7229042,14.0,,,
18.0,Quản trị doanh nghiệp 7340101,14.0,,,
19.0,Quản lý đất đai 7850103,20.7,,,
20.0,Sư phạm Ngữ văn (cao đẳng) 51140217,18.55,,,
21.0,Sư phạm Vật lý 7140211,18.0,,,
22.0,Sư phạm Địa lý 7140219,18.5,,,
23.0,Sư phạm Toán học 7140209,18.5,,,
24.0,Sư phạm Lịch sử (cao đẳng) 51140218,,,,
25.0,Sư phạm Địa lý (cao đẳng) 51140219,17.8,,,
26.0,Sư phạm Sinh học 7140213,20.35,,,
27.0,Sư phạm Mỹ thuật 7140222,22.0,,,Môn Năng khiếu hệ số 2
28.0,Sư phạm Toán học (Toán - Tin) 51140209,16.0,,,
29.0,Sư phạm Tiếng Anh 51140213,,,,
30.0,Sư phạm Mỹ thuật 51140222,,,,
31.0,Sư phạm Hóa học 7140212,18.0,,,
32.0,Sư phạm Âm nhạc 7140221,22.0,,,Môn Hát hệ số 2
33.0,Sư phạm công nghệ 7140246,,,,
34.0,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học) 7140210,19.0,,,
35.0,Sư phạm Lịch sử 7140218,18.0,,,
36.0,Sư phạm Vật lý (cao đẳng) 51140211,16.6,,,
37.0,Sư phạm Tin học (cao đẳng) 51140210,16.4,,,
38.0,Sư phạm Hóa học (Hóa - Sinh) 51140212,16.7,,,
39.0,Sư phạm Âm nhạc (cao đẳng) 51140221,20.0,,,Môn Năng khiếu hệ số 2
40.0,Sư phạm Ngữ văn 7140217,19.0,,,
41.0,Sư phạm Tiếng Anh 7140231,19.5,,,Môn Tiếng Anh hệ số 2
42.0,Tài chính – Ngân hàng 7340201,14.0,,,
