STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,"Công nghệ thông tin, 7480201D114",20.0,,,
2.0,Công nghệ thông tin (CLC) 7480201H114,15.0,,,
3.0,Công nghệ phần mềm 7480201D118,17.75,,,
4.0,Điện tự động tàu thủy 7520216D103,15.0,,,
5.0,Điện tự động công nghiệp (CLC) 7520216H105,15.75,,,
6.0,Điện tự động công nghiệp 7520216D105,20.0,,,
7.0,Điện tử viễn thông 7520207D104,16.5,,,
8.0,Điều khiển tàu biển 7840106D101,16.5,,,
9.0,Đóng tàu và công trình ngoài khơi 7520122D108,15.0,,,
10.0,Khai thác máy tàu biển 7840106D102,15.0,,,
11.0,Kiến trúc dân dụng và công nghiệp 7580201D127,20.5,,,
12.0,Kinh tế ngoại thương 7340120D402,22.0,,,
13.0,Kinh tế Hàng hải 7840104A408,18.0,,,
14.0,Kinh tế ngoại thương (CLC) 7340120H402,19.0,,,
15.0,Kinh tế vận tải biển 7840104D401,21.0,,,
16.0,Kinh tế vận tải thủy 7840104D410,19.0,,,
17.0,Kinh doanh quốc tế và logistics 7340120A409,21.5,,,
18.0,Kinh tế vận tải biển (CLC) 7840104H401,18.75,,,
19.0,Kỹ thuật ôtô 7520103D122,18.75,,,
20.0,Kỹ thuật hóa dầu 7520320D126,16.5,,,
21.0,"Kỹ thuật cơ khí, 7520103D116",16.5,,,
22.0,Kỹ thuật cơ điện tử 7520103D117,16.75,,,
23.0,"Kỹ thuật môi trường, 7520320D115",17.5,,,
24.0,Kỹ thuật an toàn hàng hải 7580203D111,16.0,,,
25.0,Kỹ thuật nhiệt lạnh 7520103D123,16.25,,,
26.0,Kỹ thuật truyền thông và mạng máy tính 7480201D119,17.5,,,
27.0,Kỹ thuật cầu đường 7580205D113,15.0,,,
28.0,Logistics và chuỗi cung ứng 7840104D407,21.0,,,
29.0,Luật hàng hải 7840106D120,18.25,,,
30.0,Máy tàu thủy 7520122D106,15.0,,,
31.0,Máy và tự động hóa xếp dỡ 7520103D109,15.0,,,
32.0,Máy và tự động công nghiệp 7520103D128,16.0,,,
33.0,"Ngôn ngữ Anh, 7220201D125",25.75,,,
34.0,Quản trị tài chính kế toán 7340101D404,19.75,,,
35.0,"Quản trị kinh doanh, 7340101D403",19.0,,,
36.0,Thiết kế tàu và công trình ngoài khơi 7520122D107,15.0,,,
37.0,Tiếng Anh thương mại 7220201D124,24.5,,,
38.0,Tự động hóa hệ thống điện 7520216D121,17.25,,,
39.0,Xây dựng công trình thủy 7580203D110,15.0,,,
40.0,Xây dựng dân dụng và công nghiệp 7580201D112,15.25,,,
