STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Cơ điện tử 7117,,,,
2.0,Công nghệ thông tin 7114,19.5,,,
3.0,Điện tự động công nghiệp 7105,19.25,,,
4.0,Điện tự động công nghiệp C105,12.0,,,
5.0,Điện tự động tàu thủy 7103,15.0,,,
6.0,Điện tử viễn thông 7104,17.0,,,
7.0,Điều khiển tàu biển 7101,17.75,,,
8.0,Điều khiển tàu biển C101,12.0,,,
9.0,Đóng tàu & công trinh ngoài khơi 7108,15.0,,,
10.0,Khai thác máy tàu biển C102,12.0,,,
11.0,Khai thác máy tàu biển 7102,16.25,,,
12.0,Kiến trúc dân dụng & công nghiệp 7127,19.0,,,(Vẽ mỹ thuật hệ số 2)
13.0,Kinh tế Hàng hài &Toàn cầu hoá A408,15.0,,,
14.0,Kinh tế vận tải biển H401,18.5,,,
15.0,Kinh tế ngoại thương 7402,22.0,,,
16.0,Kinh tế ngoại thương H402,19.75,,,
17.0,Kinh tế vận tải thủy 7410,19.75,,,
18.0,Kinh tế vận tải biển C401,12.0,,,
19.0,Kinh tế vận tải biển 7401,21.5,,,
20.0,Kinh doanh quốc tế & Logistics A409,15.0,,,
21.0,Kỹ thuật cơ khí 7116,17.5,,,
22.0,Kỳ thuật ô tô 7122,17.25,,,
23.0,Kỹ thuật phần mềm 7118,16.5,,,
24.0,Kỹ thuật hóa dầu 7126,16.25,,,
25.0,Kỹ thuật cầu đường 7113,15.0,,,
26.0,Kỹ thuật môi trường 7115,18.25,,,
27.0,Kỹ thuật an toàn hàng hải 7111,17.25,,,
28.0,Kỹ thuật nhiệt lạnh 7123,15.5,,,
29.0,Logistics 7407,21.0,,,
30.0,Luật hàng hải 7120,19.0,,,
31.0,Máy tàu thủy 7106,15.0,,,
32.0,Máy nâng chuyển 7109,15.0,,,
33.0,Ngôn ngừ Anh 7125,26.25,,,(Tiếng Anh hệ số 2)
34.0,Quản trị kinh doanh C403,12.0,,,
35.0,Quàn trị kinh doanh 7403,20.0,,,
36.0,Tài chính kế toán 7404,20.5,,,
37.0,Tài chính kế toán C404,12.0,,,
38.0,Thiết kế tàu & công trinh ngoài khơi 7107,15.0,,,
39.0,Tiếng Anh thương mại 7124,26.5,,,(Tiếng Anh hệ số 2)
40.0,Truyền thông & mạng máy tính 7119,16.5,,,
41.0,Tự động hóa hệ thống điện C121,12.0,,,
42.0,Tự động hóa hệ thống điện 7121,16.75,,,
43.0,Xây dựng dân dụng & công nghiệp 7112,15.5,,,
44.0,Xây dụng công trình thủy 7110,15.0,,,
45.0,Xây dựng dân dụng & công nghiệp C112,12.0,,,
