STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,15.0,,,Xét học bạ là 18 điểm
2.0,Công nghệ kĩ thuật cơ khí C510201,12.0,,,Xét học bạ là 16.5 điểm
3.0,Công nghệ Thực phẩm C540101,12.0,,,Xét học bạ là 16.5 điểm
4.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,15.0,,,Xét học bạ là 18 điểm
5.0,"Công nghệ kĩ thuật điện, điện tử C510301",12.0,,,Xét học bạ là 16.5 điểm
6.0,Công nghệ kĩ thuật hóa học C510401,12.0,,,Xét học bạ là 16.5 điểm
7.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102,15.0,,,Xét học bạ là 18 điểm
8.0,"Công nghệ kỹ thuật điện, điện tử 7510301",15.0,,,Xét học bạ là 18 điểm
9.0,Công nghệ thực phẩm 7540101,15.0,,,Xét học bạ là 18 điểm
10.0,Công nghệ kĩ thuật công trình xây dựng C510102,12.0,,,Xét học bạ là 16.5 điểm
11.0,Công nghệ kỹ thuật hoá học 7510401,15.0,,,Xét học bạ là 18 điểm
12.0,Công nghệ thông tin C480201,12.0,,,Xét học bạ là 16.5 điểm
13.0,Đông phương học 7220213,15.0,,,Xét học bạ là 18 điểm
14.0,Kế toán 7340301,15.0,,,Xét học bạ là 18 điểm
15.0,Kế toán C340301,12.0,,,Xét học bạ là 16.5 điểm
16.0,Ngôn ngữ Anh 7220201,15.0,,,Xét học bạ là 18 điểm
17.0,Quản trị doanh nghiệp 7340101,15.0,,,Xét học bạ là 18 điểm
18.0,Quản trị kinh doanh C340101,12.0,,,Xét học bạ là 16.5 điểm
19.0,Tiếng Nhật bản C220209,12.0,,,Xét học bạ là 16.5 điểm
20.0,Tiếng Anh C220201,12.0,,,Xét học bạ là 16.5 điểm
21.0,Tiếng Hàn Quốc C220210,12.0,,,Xét học bạ là 16.5 điểm
