STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Đông phương học 7220213,23.0,,,
2.0,Ngôn ngữ Nga 7220202,20.25,,,
3.0,Ngôn ngữ Anh 7220201,24.25,,,
4.0,Ngôn ngữ Nhật 7220209,28.0,,,
5.0,Ngôn ngữ Anh (Chất lượng cao) 7220201CLC,19.75,,,
6.0,Ngôn ngữ Pháp 7220203,21.25,,,
7.0,Ngôn ngữ Thái Lan 7220222,,,,
8.0,Ngôn ngữ Hàn Quốc 7220210,26.5,,,
9.0,Ngôn ngữ Trung Quốc 7220204,24.0,,,
10.0,Quốc tế học 7220212,23.5,,,
11.0,Quốc tế học (CLC) 7220212CLC,21.75,,,
12.0,Sư phạm Tiếng Anh 7140231,28.75,,,
13.0,Sư phạm Tiếng Pháp 7140233,18.25,,,
14.0,Sư phạm Tiếng Trung Quốc 7140234,21.0,,,
