STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật hoá học** QHT42,23.6,,,
2.0,Công nghệ kỹ thuật môi trường** QHT46,18.5,,,
3.0,Công nghệ quan trắc và giám sát tài nguyên môi trường QHT97,18.0,,,
4.0,Công nghệ sinh học** QHT44,24.4,,,
5.0,Công nghệ kỹ thuật hạt nhân QHT05,23.5,,,
6.0,Địa chất học QHT18,18.0,,,
7.0,Địa lí tự nhiên QHT10,20.2,,,
8.0,Hải dương học QHT17,18.0,,,
9.0,Hoá dược** QHT43,25.25,,,
10.0,Hoá học** QHT41,23.5,,,
11.0,Hoá học QHT06,25.4,,,
12.0,Khí tượng và khí hậu học QHT16,18.0,,,
13.0,Khoa học dữ liệu QHT93,26.55,,,
14.0,Khoa học thông tin địa không gian* QHT91,22.4,,,
15.0,Khoa học vật liệu QHT04,24.25,,,
16.0,Khoa học môi trường QHT13,21.25,,,
17.0,Khoa học và công nghệ thực phẩm QHT96,25.45,,,
18.0,Kỹ thuật điện tử và tin học QHT94,26.05,,,
19.0,Máy tính và khoa học thông tin** QHT40,26.6,,,
20.0,Quản lý phát triển đô thị và bất động sản QHT95,25.0,,,
21.0,Quản lý đất đai QHT12,24.2,,,
22.0,Quản lý tài nguyên và môi trường QHT20,22.6,,,
23.0,Sinh học QHT08,24.2,,,
24.0,Tài nguyên và môi trường nước* QHT92,18.0,,,
25.0,Toán học QHT01,25.5,,,
26.0,Toán tin QHT02,26.35,,,
27.0,Vật lí học QHT03,24.25,,,
