STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,15.0,,,
2.0,Kế toán 7340301,15.0,,,
3.0,Kiến trúc nội thất (Hệ 5 năm; tốt nghiệp cấp bằng kiến trúc sư) 7580103,15.0,,,
4.0,Kiến trúc 7580101,15.0,,,
5.0,Kinh tế xây dựng 7580301,15.0,,,
6.0,Kỹ thuật cấp thoát nước 7580213,15.0,,,
7.0,Kỹ thuật xây dựng công trình giao thông 7580205,15.0,,,
8.0,Kỹ thuật xây dựng 7580201,15.0,,,
9.0,Quản trị doanh nghiệp 7340101,15.0,,,
10.0,Quản lý đô thị và công trình 7580106,15.0,,,
11.0,Quản lý xây dựng 7580302,15.0,,,
