STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo hộ lao động 7850201,15.15,,,
2.0,Công tác xã hội 7760101,21.25,,,
3.0,Kế toán 7340301,23.15,,,
4.0,Kinh tế 7310101,22.3,,,
5.0,Ngành Luật 7380101,23.23,,,
6.0,Ngôn ngữ Anh 7220201,32.0,,,
7.0,Quan hệ lao động (CN Quản lý Quan hệ lao động. CN Hành vi tổ chức) 7340408,17.1,,,
8.0,Quản trị nhân lực 7340404,22.7,,,
9.0,Quản trị doanh nghiệp 7340101,22.8,,,
10.0,Tài chính – Ngân hàng 7340201,23.2,,,
11.0,Việt Nam học 7310630D,16.0,,,
12.0,Xã hội học 7310301,20.0,,,
