STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo hộ lao động 7850201,18.0,,,
2.0,Bảo hộ Lao động (D01) 7850201M,19.25,,,
3.0,Công tác xã hội 7760101,23.25,,,
4.0,Kế toán 7340301,20.5,,,
5.0,Luật (A01) 7380101M,18.75,,,
6.0,Ngành Xã hội học (Sử dụng chứng chỉ Tiếng Anh) 7310301M,15.25,,,
7.0,Ngành Luật 7380101,24.0,,,
8.0,Ngành Công tác xã hội (Sử dụng chứng chỉ Tiếng Anh) 7760101M,15.25,,,
9.0,Quản trị nhân lực 7340404,19.5,,,
10.0,Quan hệ lao động (CN Quản lý Quan hệ lao động. CN Hành vi tổ chức) 7340408,17.75,,,
11.0,Quản trị doanh nghiệp 7340101,19.75,,,
12.0,Tài chính – Ngân hàng 7340201,20.0,,,
13.0,Xã hội học 7310301,22.5,,,
