STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chính trị học 7310201,18.0,"A00, C00, C14, D01",,
2.0,"Công nghệ kỹ thuật điện, điện tử 7510301",17.0,"A00, B00, C14, D01",,
3.0,Công nghệ thông tin 7480201,17.0,"A00, B00, C14, D01",,
4.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,17.0,"A00, B00, C14, D01",,
5.0,Kế toán 7340301,17.5,A00,,
6.0,Kinh tế 7310101,17.5,A00,,
7.0,Ngành Luật 7380101,17.5,"A00, C00, C14, D01",,
8.0,Quan hệ quốc tế 7310206,18.0,"A00, C00, C14, D01",,
9.0,Quản trị Kinh doanh 7340101,18.0,"A00, B00, C14, D01",,
10.0,Tài chính – Ngân hàng 7340201,17.5,"A00, B00, C14, D01",,
