STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Nam) 7310202|22C00,27.0,,,"Xét tuyển từ kết quả thi TNTHPT thí sinh nam miền Nam; Thí sinh mức 27 điểm, điểm môn Văn >= 9"
2.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Nam) 7310202|22A00,24.65,,,Thí sinh nam miền Nam
3.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Bắc) 7310202|21A00,25.9,,,Thí sinh nam miền Bắc
4.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Bắc) 7310202|21C00,28.5,,,Xét tuyển từ kết quả thi TNTHPT thí sinh nam miền Bắc
5.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Nam) 7310202|22D01,23.25,,,Thí sinh nam miền Nam
6.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Bắc) 7310202|21C00,26.5,,,Xét tuyển HSG bậc THPT thí sinh nam miền Bắc
7.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Bắc) 7310202|21D01,24.3,,,Thí sinh nam miền Bắc
