STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Bắc) 7310202|21D01,25.41,D01,,
2.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Nam) 7310202|22C00,27.2,C00,,
3.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Bắc) 7310202|21C00,28.55,C00,,
4.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Nam) 7310202|22A00,24.92,A00,,
5.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Bắc) 7310202|21D01,23.2,D01,,
6.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Bắc) 7310202|21A00,26.22,A00,,
