STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Bắc) 7310202|21D01,22.1,,,
2.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Bắc) 7310202|21C00,28.5,,,
3.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Bắc) 7310202|21A00,26.0,,,
4.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Nam) 7310202|22C00,26.5,,,
5.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Bắc) 7310202|21D01,24.15,,,
6.0,Ngành Xây dựng Đảng và chính quyền Nhà nước (Nam - Phía Nam) 7310202|22A00,25.25,,,
