STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 52480201,15.5,,,Xét học bạ: 18 điểm
2.0,Công nghệ kỹ thuật ô tô 52510205,15.5,,,Xét học bạ: 18 điểm
3.0,Kế toán 52340301,15.5,,,Xét học bạ: 18 điểm
4.0,Kỹ thuật phần mềm 52480103,15.5,,,Xét học bạ: 18 điểm
5.0,Luật kinh tế 52380107,15.5,,,Xét học bạ: 18 điểm
6.0,Ngành Quản trị kinh doanh 52340101,15.5,,,Xét học bạ: 18 điểm
7.0,Ngôn ngữ Anh 52220201,15.5,,,Xét học bạ: 18 điểm
8.0,Ngôn ngữ Nga 52220202,15.5,,,Xét học bạ: 18 điểm
9.0,Quản lý nhà nước 52310205,15.5,,,Xét học bạ: 18 điểm
10.0,Quản trị dịch vụ du lịch và lữ hành 52340103,15.5,,,Xét học bạ: 18 điểm
11.0,Tài chính ngân hàng 52340201,15.5,,,Xét học bạ: 18 điểm
