STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chỉ huy tham mưu Hải quân (Nam - Phía Bắc) 7860202|21A00,23.7,,,
2.0,Chỉ huy tham mưu Hải quân (Nam - Phía Nam) 7860202|22A00,23.75,,,
3.0,Chỉ huy tham mưu Hải quân (Nam - Phía Bắc) 7860202|21A01,23.7,,,
4.0,Chỉ huy tham mưu Hải quân (Nam - Phía Nam) 7860202|22A01,23.75,,,
