STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ sinh học 7420201,15.0,,,
2.0,Công nghệ kỹ thuật ô tô 7510205,15.0,,,
3.0,Công nghệ thực phẩm 7540101,15.0,,,
4.0,Công nghệ kỹ thuật hoá học 7510401,15.0,,,
5.0,Công nghệ thông tin 7480201,15.0,,,
6.0,Công nghệ kỹ thuật cơ điện tử 7510203,15.0,,,
7.0,Dinh dưỡng 7720401,17.0,,,
8.0,Kế toán 7340301,15.0,,,
9.0,Kĩ thuật xây dựng 7580208,15.0,,,
10.0,Kiến trúc cảnh quan 7580102,15.0,,,
11.0,Kỹ thuật điện 7520201,15.0,,,
12.0,Luật kinh tế 7380107,15.0,,,
13.0,Ngôn ngữ Anh 7220201,15.0,,,
14.0,Ngôn ngữ Trung Quốc 7220204,15.0,,,
15.0,Piano 7210208,,,,
16.0,Quản trị doanh nghiệp 7340101,15.0,,,
17.0,Quản lý tài nguyên và môi trường 7850101,15.0,,,
18.0,Quản trị nhân lực 7340404,15.0,,,
19.0,Quản trị khách sạn 7340107,15.0,,,
20.0,Quản trị nhà hàng và dịch vụ ăn uống 7340109,15.0,,,
21.0,Răng- Hàm -Mặt 7720501,15.0,,,
22.0,Tài chính – Ngân hàng 7340201,15.0,,,
23.0,Thanh nhạc 7210205,,,,
24.0,Thiết kế đồ họa 7210403,15.0,,,
25.0,Thiết kế nội thất 7210405,,,,
26.0,Việt Nam học 7220113,15.0,,,
27.0,Y học dự phòng 7720103,15.0,,,
