STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,"Chương trình tiên tiến ngành Kỹ thuật tải nguyên nước (Hợp tác với Đợi học bang Colorado, Hoa Kỳ) TLA202",14.0,,,
2.0,"Chương trình tiên tiến ngành Kỹ thuật xây dựng (Hợp tác với Đại học Arkansas, Hoa Kỳ) TLA201",14.0,,,
3.0,Công nghệ chế tạo máy TLA122,14.0,,,
4.0,Công nghệ kỹ thuật xây dựng TLA111,14.0,,,
5.0,Công nghệ sinh học TLA119,15.0,,,
6.0,Công nghệ thông tin TLA106,19.5,,,
7.0,Hệ thống thông tin TLA116,,,,
8.0,Kế toán TLA403,19.05,,,Những thí sinh có điểm đúng bằng 19.05 thì điểm môn Toán phải 6.8 trở lên và đăng ký nguyện vọng 2 trở lên.
9.0,Kinh tế TLA401,18.35,,,Những thí sinh có điểm đúng bằng 18.35 thì điểm môn Toán phải 7.6 trở lên và đăng ký nguyện vọng 2 trở lên.
10.0,Kỹ thuật hóa học TLA118,15.0,,,
11.0,Kỹ thuật Ô tô (Chuyên ngành: Kỹ thuật ô tô; Công nghệ ô tô định hướng việc làm tại Nhật Bản) TLA123,16.4,,,Những thí sinh có điểm đúng bằng 16.40 thì điểm môn Toán phải 6.4 trở lên và đăng ký nguyện vọng 1.
12.0,Kỹ thuật cơ điện tử TLA120,15.7,,,Những thí sinh có điểm đúng bằng 15.70 thì điểm môn Toán phải 6.2 trở lên và đăng ký nguyện vọng 1.
13.0,Kỹ thuật môi trường TLA109,14.0,,,Kỹ thuật môi trường (Chuyên ngành: Công nghệ kỹ thuật môi trường; Quản lý tài nguyên môi trường)
14.0,Kỹ thuật tài nguyên nước TLA102,14.0,,,
15.0,Kỹ thuật xây dựng TLA104,15.0,,,
16.0,Kỹ thuật xây dựng công trình thủy TLA101,14.0,,,
17.0,Kỹ thuật cơ sở hạ tầng TLA110,14.0,,,
18.0,Kỹ thuật trắc địa - bản đồ TLA115,14.0,,,
19.0,Kỷ thuật xây dựng công trình biển TLA108,,,,
20.0,Kỹ thuật cơ khí TLA105,14.95,,,Những thí sinh có điểm đúng bằng 14.95 thì điểm môn Toán phải 7.2 trở lên và đăng ký nguyện vọng 5 trở lên.
21.0,Kỹ thuật xây dựng công trình giao thông TLA113,14.0,,,
22.0,Kỹ thuật phần mềm TLA117,,,,
23.0,Kỹ thuật điều khiển và tự động hóa TLA121,16.7,,,Những thí sinh có điểm đúng bằng 16.70 thì điểm môn Toán phải 5.4 trở lên và đăng ký nguyện vọng 2 trở lên.
24.0,Kỷ thuật cắp thoát nước TLA107,14.0,,,
25.0,"Kỹ thuật điện (Chuyên ngành: Hệ thống điện, Điện công nghiệp và dân dụng.) TLA112",15.0,,,
26.0,Quản lý xây dựng TLA114,15.0,,,
27.0,Quản trị kinh doanh TLA402,19.05,,,Những thí sinh có điểm đúng bằng 19.05 thì điểm môn Toán phải 6.4 trở lên và đăng ký nguyện vọng 2 trở lên.
28.0,Thủy văn học TLA103,14.0,,,
