STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,15.0,,,
2.0,Giáo dục học 7140101,16.0,,,
3.0,Kinh tế giáo dục 7310199,15.0,,,
4.0,Quản lý giáo dục 7140114,17.5,,,
5.0,Tâm lý học giáo dục 7310403,17.0,,,
