STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,15.5,,,
2.0,Điện tử - viễn thông 7510302,15.5,,,
3.0,Kế toán 7340301,15.5,,,
4.0,Kiến trúc 7580101,,,,
5.0,Luật kinh tế 7380107,15.5,,,
6.0,Quản trị doanh nghiệp 7340101,,,,
7.0,Quản trị dịch vụ du lịch và lữ hành 7810103,15.5,,,
8.0,Quản lý xây dựng 7580302,15.5,,,
9.0,Quản lý nhà nước 7310205,,,,
10.0,Tài chính – Ngân hàng 7340201,15.5,,,
11.0,Thiết kế nội thất 7580108,15.5,,,
12.0,Thiết kế thời trang 7210404,15.5,,,
13.0,Thiết kế đồ họa 7201403,15.5,,,
