STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chỉ huy tham mưu thông tin (Nam - phía Nam) 7860221|22,23.3,,,Toán >=8
2.0,Chỉ huy tham mưu thông tin (Nam - phía Bắc) 7860221|21,24.7,,,Toán >=8.2 Lý >=8 Hoá ≥=8.5
