STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,An toàn thông tin (Phía Bắc) 7480202|01A01,24.75,,,
2.0,An toàn thông tin (Phía Nam) 7480202|02A01,21.28,,,
3.0,An toàn thông tin (Phía Nam) 7480202|02A00,24.64,,,
4.0,An toàn thông tin (Phía Bắc) 7480202|01A00,26.72,,,
5.0,Gửi đào tạo ngành Y 7860100|00B00,19.79,,,
6.0,Nghiệp vụ cảnh sát 7860100|11D01,25.9,,,Nữ - phía Bắc - D01
7.0,Nghiệp vụ cảnh sát 7860100|21C03,23.32,,,Nam - phía Bắc - C03
8.0,Nghiệp vụ cảnh sát 7860100|12C03,25.68,,,Nữ - phía Nam - C03
9.0,Nghiệp vụ cảnh sát 7860100|22A01,21.42,,,Nam - phía Nam - A01
10.0,Nghiệp vụ cảnh sát 7860100|22D01,20.55,,,Nam - phía Nam - D01
11.0,Nghiệp vụ an ninh (Nữ - A) 7860100|12A01,26.24,,,Nữ - phía Nam - A01
12.0,Nghiệp vụ cảnh sát 7860100|21D01,22.35,,,Nam - phía Bắc - D01
13.0,Nghiệp vụ cảnh sát 7860100|11C03,26.64,,,Nữ - phía Bắc - C03
14.0,Nghiệp vụ cảnh sát (nam) 7860100,25.0,,,Nam - phía Bắc - A01
15.0,Nghiệp vụ cảnh sát 7860100|12D01,26.05,,,Nữ - phía Nam - D01
16.0,Nghiệp vụ cảnh sát 7860100|22C03,22.95,,,Nam - phía Nam - C03
17.0,Nghiệp vụ cảnh sát 7860100|11A01,26.65,,,Nữ - phía Bắc - A01
