STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Nghiệp vụ cảnh sát (nam) 7860100,27.75,,,Trong số 08 thí sinh cùng mức 27.75 lấy 03 thí sinh: 02 thí sinh có tổng điểm 03 môn chưa làm tròn từ 27.2 điểm; 01 thí sinh có tổng điểm 03 môn chưa làm tròn đạt 27.15 và môn toán đạt 9.4
